"address","zipCode","city","state","price","bed","bath","sqft","pricePerSf","lotArea","lotAreaType","zillowUrl","latitude","longitude","homeType","zestimate","rentZestimate","imageUrl"
"40 Imperial Rd N #8, Guelph, ON N1H 8B4","N1H8B4","Guelph","ON","469900","3","1","","","","","https://zillow.com/homedetails/40-Imperial-Rd-N-8-Guelph-ON-N1H-8B4/446113656_zpid/","43.52813","-80.29195","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/ceb5cc9d384e9dff161553192a2c161f-p_e.jpg"
"89 Westwood Rd #402, Guelph, ON N1H 7J6","N1H7J6","Guelph","ON","499900","2","2","972","514.3","","","https://zillow.com/homedetails/89-Westwood-Rd-402-Guelph-ON-N1H-7J6/2064689256_zpid/","43.532288","-80.28069","CONDO","","","https://photos.zillowstatic.com/fp/715b1003afc762d92f0793e4fda2207c-p_e.jpg"
"156 Watson Pkwy N, Guelph, ON N1E 0P6","N1E0P6","Guelph","ON","649900","2","3","","","","","https://zillow.com/homedetails/156-Watson-Pkwy-N-Guelph-ON-N1E-0P6/2064632576_zpid/","43.56894","-80.21217","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/f340c71e6c369c0864fb20971e6ec39e-p_e.jpg"
"10 Mussen St, Guelph, ON N1E 0K3","N1E0K3","Guelph","ON","1150000","4","3","2269","506.83","","","https://zillow.com/homedetails/10-Mussen-St-Guelph-ON-N1E-0K3/2064613023_zpid/","43.583553","-80.267494","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/c4672ee5a8ecdfd604dfc505fdd2fa7f-p_e.jpg"
"120 Country Club Dr #23, Guelph, ON N1E 3K7","N1E3K7","Guelph","ON","499000","3","1","","","","","https://zillow.com/homedetails/120-Country-Club-Dr-23-Guelph-ON-N1E-3K7/2067445795_zpid/","43.572376","-80.26914","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/6b527abff85a3a18bc5548d8280510bf-p_e.jpg"
"41 Goodwin Dr #403, Guelph, ON N1L 0E7","N1L0E7","Guelph","ON","539900","2","1","737","732.56","","","https://zillow.com/homedetails/41-Goodwin-Dr-403-Guelph-ON-N1L-0E7/2064589262_zpid/","43.503864","-80.185455","CONDO","","","https://photos.zillowstatic.com/fp/8647c637ca28f1b84c5fc59a4277a253-p_e.jpg"
"141 Ironwood Rd, Guelph, ON N1G 3P5","N1G3P5","Guelph","ON","799000","3","2","","","3254.1","sqft","https://zillow.com/homedetails/141-Ironwood-Rd-Guelph-ON-N1G-3P5/2066751089_zpid/","43.514797","-80.23294","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/81fbeabcc26a1089f3ba4d0ab433b7ae-p_e.jpg"
"23 Pondview Cres, Guelph, ON N1E 3K2","N1E3K2","Guelph","ON","999000","5","4","","","5830","sqft","https://zillow.com/homedetails/23-Pondview-Cres-Guelph-ON-N1E-3K2/2064667470_zpid/","43.57415","-80.27039","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/907fd6ad847d97bef8a7deb2ef25fdf5-p_e.jpg"
"108 Harris St, Guelph, ON N1E 5T1","N1E5T1","Guelph","ON","699900","2","1","1233","567.64","1857.9","sqft","https://zillow.com/homedetails/108-Harris-St-Guelph-ON-N1E-5T1/2070493084_zpid/","43.547855","-80.23073","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/244ec76f56be299352717bdabb21032f-p_e.jpg"
"113 Elizabeth St, Guelph, ON N1E 2X4","N1E2X4","Guelph","ON","624900","6","2","993","629.31","3200","sqft","https://zillow.com/homedetails/113-Elizabeth-St-Guelph-ON-N1E-2X4/443219603_zpid/","43.550125","-80.23863","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/359f58688f8cee5325aaaa7f7020ec59-p_e.jpg"
"9 Sunnylea Cres, Guelph, ON N1E 1W3","N1E1W3","Guelph","ON","799000","3","2","","","","","https://zillow.com/homedetails/9-Sunnylea-Cres-Guelph-ON-N1E-1W3/449345914_zpid/","43.560616","-80.25754","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/2d1f32a78f48f1c37e53bca727ec059e-p_e.jpg"
"66 Rosewood Ave, Guelph, ON N1H 6A1","N1H6A1","Guelph","ON","745000","4","2","","","8067.2546","sqft","https://zillow.com/homedetails/66-Rosewood-Ave-Guelph-ON-N1H-6A1/446996454_zpid/","43.54144","-80.27381","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/4d106c1bd062c06295c5cd6fa9f095b6-p_e.jpg"
"941 Gordon St #59, Guelph, ON N1G 4R9","N1G4R9","Guelph","ON","699000","3","4","1284","544.39","","","https://zillow.com/homedetails/941-Gordon-St-59-Guelph-ON-N1G-4R9/448737501_zpid/","43.52169","-80.2143","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/31910fa1412cb265776d0b9fd6b69650-p_e.jpg"
"16 Hall Ave, Guelph, ON N1L 0B3","N1L0B3","Guelph","ON","1599900","4","4","2823","566.74","6104.9272","sqft","https://zillow.com/homedetails/16-Hall-Ave-Guelph-ON-N1L-0B3/449404827_zpid/","43.511627","-80.18249","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/cf6598c07cc8e6cdd6b8a9b83bc7633a-p_e.jpg"
"303 Gosling Gdns, Guelph, ON N1L 0M1","N1L0M1","Guelph","ON","2499900","4","4","","","723.38","sqft","https://zillow.com/homedetails/303-Gosling-Gdns-Guelph-ON-N1L-0M1/448351372_zpid/","43.496307","-80.1875","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/36b480328f55d92db3907f8ae3d85f42-p_e.jpg"
"25 Kay Cres #406, Guelph, ON N1L 0P2","N1L0P2","Guelph","ON","549900","2","2","","","","","https://zillow.com/homedetails/25-Kay-Cres-406-Guelph-ON-N1L-0P2/448967252_zpid/","43.504044","-80.18175","APARTMENT","","","https://photos.zillowstatic.com/fp/c38f3917979feda6209a4b42f7985bf8-p_e.jpg"
"88 Balmoral Dr, Guelph, ON N1E 3N6","N1E3N6","Guelph","ON","829900","3","2","","","6548.2","sqft","https://zillow.com/homedetails/88-Balmoral-Dr-Guelph-ON-N1E-3N6/448484468_zpid/","43.574043","-80.26075","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/907abf74b44f8266202bcd172761e663-p_e.jpg"
"133 Kemp Cres, Guelph, ON N1E 0K1","N1E0K1","Guelph","ON","949900","4","4","","","4083.72","sqft","https://zillow.com/homedetails/133-Kemp-Cres-Guelph-ON-N1E-0K1/449015281_zpid/","43.56298","-80.22587","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/01f7dbc79946f1e04a79790206dfc634-p_e.jpg"
"91 Poppy Dr E #13, Guelph, ON N1L 0M6","N1L0M6","Guelph","ON","785888","3","3","1473","533.53","","","https://zillow.com/homedetails/91-Poppy-Dr-E-13-Guelph-ON-N1L-0M6/2063728760_zpid/","43.501263","-80.183174","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/2f2215509f072a81e2b8c1549ce9517b-p_e.jpg"
"5 Bright Ln, Guelph, ON N1L 1S6","N1L1S6","Guelph","ON","1599000","5","4","","","5993.87","sqft","https://zillow.com/homedetails/5-Bright-Ln-Guelph-ON-N1L-1S6/2062323900_zpid/","43.515717","-80.18471","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/4ba81bb7ebb50d55c126eaafb866b990-p_e.jpg"
"19 Woodlawn Rd E #605, Guelph, ON N1H 7B1","N1H7B1","Guelph","ON","529999","3","2","1396","379.66","","","https://zillow.com/homedetails/19-Woodlawn-Rd-E-605-Guelph-ON-N1H-7B1/2067697003_zpid/","43.564674","-80.27454","CONDO","","","https://photos.zillowstatic.com/fp/b5ee6f69e69470926bbb25ab80c67fcd-p_e.jpg"
"69 Curzon Cres, Guelph, ON N1K 0B2","N1K0B2","Guelph","ON","829900","3","4","1581","524.92","2760","sqft","https://zillow.com/homedetails/69-Curzon-Cres-Guelph-ON-N1K-0B2/449589259_zpid/","43.522392","-80.30285","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/d5027492bcfab7a675a596cbe2f28df2-p_e.jpg"
"236 Ironwood Rd, Guelph, ON N1G 3G1","N1G3G1","Guelph","ON","999000","4","4","1766","565.69","6042","sqft","https://zillow.com/homedetails/236-Ironwood-Rd-Guelph-ON-N1G-3G1/2055331594_zpid/","43.509777","-80.233986","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/10688777293fe1d269e64346a3483d4f-p_e.jpg"
"34 Arlington Cres, Guelph, ON N1L 0L1","N1L0L1","Guelph","ON","699000","3","3","","","","","https://zillow.com/homedetails/34-Arlington-Cres-Guelph-ON-N1L-0L1/2071896436_zpid/","43.511917","-80.174065","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/4a715d0bec5d4c0b2a05059b724b1385-p_e.jpg"
"241 Elmira Rd S, Guelph, ON N1K 1R1","N1K1R1","Guelph","ON","974900","6","4","","","5481.21","sqft","https://zillow.com/homedetails/241-Elmira-Rd-S-Guelph-ON-N1K-1R1/449402352_zpid/","43.519127","-80.28353","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/15dc09c75a06a914a323362650c04097-p_e.jpg"
"49 Ryder Ave, Guelph, ON N1G 0H1","N1G0H1","Guelph","ON","1450000","4","4","2379","609.5","3853.5","sqft","https://zillow.com/homedetails/49-Ryder-Ave-Guelph-ON-N1G-0H1/449348470_zpid/","43.51604","-80.21282","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/aa117788f09b8d6b5d1ef2c7524b10de-p_e.jpg"
